AverageTemperature,City,Year,Month
17.092,Aguascalientes,1871,3
19.912,Aguascalientes,1871,4
21.695,Aguascalientes,1871,5
21.957,Aguascalientes,1871,6
20.992,Aguascalientes,1871,7
21.277,Aguascalientes,1871,8
20.156,Aguascalientes,1871,9
17.562,Aguascalientes,1871,10
15.42,Aguascalientes,1871,11
13.318,Aguascalientes,1871,12
11.632,Aguascalientes,1872,1
14.593,Aguascalientes,1872,2
16.647,Aguascalientes,1872,3
20.039,Aguascalientes,1872,4
23.017,Aguascalientes,1872,5
22.49,Aguascalientes,1872,6
21.251,Aguascalientes,1872,7
20.26,Aguascalientes,1872,8
20.353,Aguascalientes,1872,9
17.575,Aguascalientes,1872,10
13.873,Aguascalientes,1872,11
12.613,Aguascalientes,1872,12
11.776,Aguascalientes,1873,1
16.105,Aguascalientes,1873,2
17.333,Aguascalientes,1873,3
18.517,Aguascalientes,1873,4
22.528,Aguascalientes,1873,5
21.729,Aguascalientes,1873,6
20.532,Aguascalientes,1873,7
19.782,Aguascalientes,1873,8
19.5,Aguascalientes,1873,9
18.063,Aguascalientes,1873,10
14.154,Aguascalientes,1873,11
14.569,Aguascalientes,1873,12
13.185,Aguascalientes,1874,1
15.365,Aguascalientes,1874,2
17.615,Aguascalientes,1874,3
17.878,Aguascalientes,1874,4
21.176,Aguascalientes,1874,5
21.813,Aguascalientes,1874,6
20.257,Aguascalientes,1874,7
21.162,Aguascalientes,1874,8
19.239,Aguascalientes,1874,9
17.731,Aguascalientes,1874,10
16.317,Aguascalientes,1874,11
13.966,Aguascalientes,1874,12
11.957,Aguascalientes,1875,1
14.317,Aguascalientes,1875,2
17.034,Aguascalientes,1875,3
18.588,Aguascalientes,1875,4
21.927,Aguascalientes,1875,5
22.378,Aguascalientes,1875,6
20.651,Aguascalientes,1875,7
20.22,Aguascalientes,1875,8
18.593,Aguascalientes,1875,9
17.446,Aguascalientes,1875,10
15.84,Aguascalientes,1875,11
13.655,Aguascalientes,1875,12
14.577,Aguascalientes,1876,1
14.537,Aguascalientes,1876,2
16.527,Aguascalientes,1876,3
19.425,Aguascalientes,1876,4
21.533,Aguascalientes,1876,5
21.946,Aguascalientes,1876,6
20.757,Aguascalientes,1876,7
20.575,Aguascalientes,1876,8
19.35,Aguascalientes,1876,9
17.655,Aguascalientes,1876,10
14.602,Aguascalientes,1876,11
11.169,Aguascalientes,1876,12
12.502,Aguascalientes,1877,1
13.81,Aguascalientes,1877,2
16.441,Aguascalientes,1877,3
18.941,Aguascalientes,1877,4
21.573,Aguascalientes,1877,5
22.14,Aguascalientes,1877,6
21.049,Aguascalientes,1877,7
20.987,Aguascalientes,1877,8
20.323,Aguascalientes,1877,9
19.231,Aguascalientes,1877,10
15.056,Aguascalientes,1877,11
13.854,Aguascalientes,1877,12
12.953,Aguascalientes,1878,1
14.532,Aguascalientes,1878,2
16.815,Aguascalientes,1878,3
20.524,Aguascalientes,1878,4
22.721,Aguascalientes,1878,5
23.271,Aguascalientes,1878,6
21.216,Aguascalientes,1878,7
20.159,Aguascalientes,1878,8
19.515,Aguascalientes,1878,9
18.45,Aguascalientes,1878,10
15.995,Aguascalientes,1878,11
12.632,Aguascalientes,1878,12
13.6,Aguascalientes,1879,1
14.169,Aguascalientes,1879,2
17.472,Aguascalientes,1879,3
19.657,Aguascalientes,1879,4
22.723,Aguascalientes,1879,5
21.936,Aguascalientes,1879,6
21.397,Aguascalientes,1879,7
19.494,Aguascalientes,1879,8
18.9,Aguascalientes,1879,9
17.288,Aguascalientes,1879,10
15.578,Aguascalientes,1879,11
14.163,Aguascalientes,1879,12
12.892,Aguascalientes,1880,1
13.132,Aguascalientes,1880,2
16.45,Aguascalientes,1880,3
19.234,Aguascalientes,1880,4
22.136,Aguascalientes,1880,5
22.173,Aguascalientes,1880,6
20.495,Aguascalientes,1880,7
19.495,Aguascalientes,1880,8
19.153,Aguascalientes,1880,9
17.137,Aguascalientes,1880,10
15.34,Aguascalientes,1880,11
13.564,Aguascalientes,1880,12
11.776,Aguascalientes,1881,1
14.369,Aguascalientes,1881,2
17.045,Aguascalientes,1881,3
20.0,Aguascalientes,1881,4
22.015,Aguascalientes,1881,5
22.763,Aguascalientes,1881,6
21.103,Aguascalientes,1881,7
20.062,Aguascalientes,1881,8
19.316,Aguascalientes,1881,9
18.246,Aguascalientes,1881,10
15.176,Aguascalientes,1881,11
13.187,Aguascalientes,1881,12
12.911,Aguascalientes,1882,1
14.385,Aguascalientes,1882,2
17.116,Aguascalientes,1882,3
19.668,Aguascalientes,1882,4
21.404,Aguascalientes,1882,5
21.982,Aguascalientes,1882,6
20.697,Aguascalientes,1882,7
19.212,Aguascalientes,1882,8
19.187,Aguascalientes,1882,9
18.133,Aguascalientes,1882,10
14.85,Aguascalientes,1882,11
12.584,Aguascalientes,1882,12
11.989,Aguascalientes,1883,1
13.322,Aguascalientes,1883,2
16.053,Aguascalientes,1883,3
19.26,Aguascalientes,1883,4
21.215,Aguascalientes,1883,5
21.836,Aguascalientes,1883,6
20.484,Aguascalientes,1883,7
19.91,Aguascalientes,1883,8
19.287,Aguascalientes,1883,9
18.256,Aguascalientes,1883,10
15.395,Aguascalientes,1883,11
13.617,Aguascalientes,1883,12
12.325,Aguascalientes,1884,1
14.86,Aguascalientes,1884,2
17.247,Aguascalientes,1884,3
19.139,Aguascalientes,1884,4
20.563,Aguascalientes,1884,5
22.377,Aguascalientes,1884,6
21.174,Aguascalientes,1884,7
19.62,Aguascalientes,1884,8
19.792,Aguascalientes,1884,9
17.5,Aguascalientes,1884,10
15.011,Aguascalientes,1884,11
13.586,Aguascalientes,1884,12
12.817,Aguascalientes,1885,1
14.414,Aguascalientes,1885,2
17.264,Aguascalientes,1885,3
19.828,Aguascalientes,1885,4
21.515,Aguascalientes,1885,5
22.517,Aguascalientes,1885,6
20.624,Aguascalientes,1885,7
19.93,Aguascalientes,1885,8
19.505,Aguascalientes,1885,9
17.428,Aguascalientes,1885,10
15.588,Aguascalientes,1885,11
13.885,Aguascalientes,1885,12
12.513,Aguascalientes,1886,1
14.318,Aguascalientes,1886,2
17.114,Aguascalientes,1886,3
19.368,Aguascalientes,1886,4
22.475,Aguascalientes,1886,5
22.162,Aguascalientes,1886,6
21.066,Aguascalientes,1886,7
20.323,Aguascalientes,1886,8
19.16,Aguascalientes,1886,9
17.744,Aguascalientes,1886,10
13.786,Aguascalientes,1886,11
11.798,Aguascalientes,1886,12
11.643,Aguascalientes,1887,1
14.346,Aguascalientes,1887,2
16.583,Aguascalientes,1887,3
18.795,Aguascalientes,1887,4
21.261,Aguascalientes,1887,5
21.608,Aguascalientes,1887,6
20.264,Aguascalientes,1887,7
19.938,Aguascalientes,1887,8
19.244,Aguascalientes,1887,9
16.96,Aguascalientes,1887,10
14.837,Aguascalientes,1887,11
11.465,Aguascalientes,1887,12
12.326,Aguascalientes,1888,1
14.221,Aguascalientes,1888,2
15.813,Aguascalientes,1888,3
19.276,Aguascalientes,1888,4
21.279,Aguascalientes,1888,5
21.299,Aguascalientes,1888,6
20.524,Aguascalientes,1888,7
19.926,Aguascalientes,1888,8
18.581,Aguascalientes,1888,9
18.537,Aguascalientes,1888,10
14.346,Aguascalientes,1888,11
13.482,Aguascalientes,1888,12
12.93,Aguascalientes,1889,1
14.919,Aguascalientes,1889,2
15.857,Aguascalientes,1889,3
19.745,Aguascalientes,1889,4
22.131,Aguascalientes,1889,5
22.797,Aguascalientes,1889,6
20.819,Aguascalientes,1889,7
20.023,Aguascalientes,1889,8
18.802,Aguascalientes,1889,9
17.381,Aguascalientes,1889,10
14.982,Aguascalientes,1889,11
14.019,Aguascalientes,1889,12
13.752,Aguascalientes,1890,1
14.49,Aguascalientes,1890,2
16.026,Aguascalientes,1890,3
19.37,Aguascalientes,1890,4
22.169,Aguascalientes,1890,5
21.168,Aguascalientes,1890,6
20.202,Aguascalientes,1890,7
19.559,Aguascalientes,1890,8
19.102,Aguascalientes,1890,9
17.764,Aguascalientes,1890,10
15.004,Aguascalientes,1890,11
13.278,Aguascalientes,1890,12
12.849,Aguascalientes,1891,1
14.511,Aguascalientes,1891,2
16.029,Aguascalientes,1891,3
18.46,Aguascalientes,1891,4
20.803,Aguascalientes,1891,5
21.224,Aguascalientes,1891,6
20.732,Aguascalientes,1891,7
19.801,Aguascalientes,1891,8
19.598,Aguascalientes,1891,9
17.102,Aguascalientes,1891,10
15.492,Aguascalientes,1891,11
12.839,Aguascalientes,1891,12
12.281,Aguascalientes,1892,1
15.28,Aguascalientes,1892,2
15.983,Aguascalientes,1892,3
19.855,Aguascalientes,1892,4
22.249,Aguascalientes,1892,5
22.438,Aguascalientes,1892,6
20.973,Aguascalientes,1892,7
19.596,Aguascalientes,1892,8
19.362,Aguascalientes,1892,9
17.706,Aguascalientes,1892,10
15.545,Aguascalientes,1892,11
12.759,Aguascalientes,1892,12
11.855,Aguascalientes,1893,1
14.74,Aguascalientes,1893,2
15.946,Aguascalientes,1893,3
20.549,Aguascalientes,1893,4
21.513,Aguascalientes,1893,5
21.203,Aguascalientes,1893,6
19.751,Aguascalientes,1893,7
19.861,Aguascalientes,1893,8
19.888,Aguascalientes,1893,9
17.422,Aguascalientes,1893,10
14.834,Aguascalientes,1893,11
12.663,Aguascalientes,1893,12
13.013,Aguascalientes,1894,1
13.756,Aguascalientes,1894,2
15.729,Aguascalientes,1894,3
19.563,Aguascalientes,1894,4
22.078,Aguascalientes,1894,5
22.449,Aguascalientes,1894,6
20.453,Aguascalientes,1894,7
19.851,Aguascalientes,1894,8
19.725,Aguascalientes,1894,9
18.195,Aguascalientes,1894,10
15.264,Aguascalientes,1894,11
13.981,Aguascalientes,1894,12
13.184,Aguascalientes,1895,1
13.331,Aguascalientes,1895,2
16.722,Aguascalientes,1895,3
19.921,Aguascalientes,1895,4
21.571,Aguascalientes,1895,5
21.826,Aguascalientes,1895,6
20.51,Aguascalientes,1895,7
20.416,Aguascalientes,1895,8
20.007,Aguascalientes,1895,9
17.542,Aguascalientes,1895,10
15.979,Aguascalientes,1895,11
12.957,Aguascalientes,1895,12
13.462,Aguascalientes,1896,1
13.857,Aguascalientes,1896,2
17.29,Aguascalientes,1896,3
20.319,Aguascalientes,1896,4
22.965,Aguascalientes,1896,5
22.923,Aguascalientes,1896,6
21.452,Aguascalientes,1896,7
20.564,Aguascalientes,1896,8
20.001,Aguascalientes,1896,9
18.308,Aguascalientes,1896,10
16.164,Aguascalientes,1896,11
13.114,Aguascalientes,1896,12
13.282,Aguascalientes,1897,1
15.087,Aguascalientes,1897,2
17.701,Aguascalientes,1897,3
20.025,Aguascalientes,1897,4
21.783,Aguascalientes,1897,5
21.924,Aguascalientes,1897,6
20.42,Aguascalientes,1897,7
20.196,Aguascalientes,1897,8
19.03,Aguascalientes,1897,9
18.667,Aguascalientes,1897,10
16.121,Aguascalientes,1897,11
13.148,Aguascalientes,1897,12
13.153,Aguascalientes,1898,1
13.824,Aguascalientes,1898,2
16.947,Aguascalientes,1898,3
19.087,Aguascalientes,1898,4
21.816,Aguascalientes,1898,5
21.283,Aguascalientes,1898,6
19.805,Aguascalientes,1898,7
19.384,Aguascalientes,1898,8
19.426,Aguascalientes,1898,9
17.549,Aguascalientes,1898,10
15.608,Aguascalientes,1898,11
12.397,Aguascalientes,1898,12
12.0,Aguascalientes,1899,1
12.503,Aguascalientes,1899,2
16.779,Aguascalientes,1899,3
19.226,Aguascalientes,1899,4
22.241,Aguascalientes,1899,5
20.828,Aguascalientes,1899,6
20.594,Aguascalientes,1899,7
20.255,Aguascalientes,1899,8
19.351,Aguascalientes,1899,9
18.041,Aguascalientes,1899,10
15.373,Aguascalientes,1899,11
13.276,Aguascalientes,1899,12
13.692,Aguascalientes,1900,1
14.415,Aguascalientes,1900,2
16.626,Aguascalientes,1900,3
18.809,Aguascalientes,1900,4
21.391,Aguascalientes,1900,5
22.806,Aguascalientes,1900,6
20.345,Aguascalientes,1900,7
19.93,Aguascalientes,1900,8
19.963,Aguascalientes,1900,9
18.694,Aguascalientes,1900,10
15.867,Aguascalientes,1900,11
13.101,Aguascalientes,1900,12
13.649,Aguascalientes,1901,1
14.005,Aguascalientes,1901,2
16.474,Aguascalientes,1901,3
18.892,Aguascalientes,1901,4
21.706,Aguascalientes,1901,5
22.342,Aguascalientes,1901,6
20.622,Aguascalientes,1901,7
20.343,Aguascalientes,1901,8
19.829,Aguascalientes,1901,9
18.078,Aguascalientes,1901,10
15.537,Aguascalientes,1901,11
12.462,Aguascalientes,1901,12
13.07,Aguascalientes,1902,1
13.957,Aguascalientes,1902,2
16.33,Aguascalientes,1902,3
20.237,Aguascalientes,1902,4
22.317,Aguascalientes,1902,5
22.856,Aguascalientes,1902,6
20.044,Aguascalientes,1902,7
20.558,Aguascalientes,1902,8
19.894,Aguascalientes,1902,9
18.114,Aguascalientes,1902,10
16.298,Aguascalientes,1902,11
13.421,Aguascalientes,1902,12
12.172,Aguascalientes,1903,1
14.244,Aguascalientes,1903,2
16.404,Aguascalientes,1903,3
19.841,Aguascalientes,1903,4
21.258,Aguascalientes,1903,5
20.988,Aguascalientes,1903,6
20.43,Aguascalientes,1903,7
19.354,Aguascalientes,1903,8
19.223,Aguascalientes,1903,9
17.338,Aguascalientes,1903,10
15.471,Aguascalientes,1903,11
13.285,Aguascalientes,1903,12
12.718,Aguascalientes,1904,1
14.278,Aguascalientes,1904,2
17.312,Aguascalientes,1904,3
19.594,Aguascalientes,1904,4
20.937,Aguascalientes,1904,5
21.58,Aguascalientes,1904,6
19.842,Aguascalientes,1904,7
19.033,Aguascalientes,1904,8
19.251,Aguascalientes,1904,9
17.585,Aguascalientes,1904,10
14.867,Aguascalientes,1904,11
13.147,Aguascalientes,1904,12
12.868,Aguascalientes,1905,1
14.744,Aguascalientes,1905,2
15.554,Aguascalientes,1905,3
18.486,Aguascalientes,1905,4
22.706,Aguascalientes,1905,5
22.112,Aguascalientes,1905,6
20.477,Aguascalientes,1905,7
20.556,Aguascalientes,1905,8
19.624,Aguascalientes,1905,9
19.023,Aguascalientes,1905,10
17.028,Aguascalientes,1905,11
12.199,Aguascalientes,1905,12
12.562,Aguascalientes,1906,1
13.411,Aguascalientes,1906,2
16.622,Aguascalientes,1906,3
19.565,Aguascalientes,1906,4
22.093,Aguascalientes,1906,5
22.699,Aguascalientes,1906,6
20.877,Aguascalientes,1906,7
19.614,Aguascalientes,1906,8
19.689,Aguascalientes,1906,9
18.071,Aguascalientes,1906,10
15.67,Aguascalientes,1906,11
13.192,Aguascalientes,1906,12
14.263,Aguascalientes,1907,1
14.89,Aguascalientes,1907,2
17.819,Aguascalientes,1907,3
19.293,Aguascalientes,1907,4
21.246,Aguascalientes,1907,5
22.249,Aguascalientes,1907,6
20.276,Aguascalientes,1907,7
20.056,Aguascalientes,1907,8
19.813,Aguascalientes,1907,9
18.69,Aguascalientes,1907,10
15.642,Aguascalientes,1907,11
13.403,Aguascalientes,1907,12
14.364,Aguascalientes,1908,1
15.57,Aguascalientes,1908,2
18.602,Aguascalientes,1908,3
19.923,Aguascalientes,1908,4
21.845,Aguascalientes,1908,5
22.392,Aguascalientes,1908,6
19.891,Aguascalientes,1908,7
20.05,Aguascalientes,1908,8
19.71,Aguascalientes,1908,9
17.593,Aguascalientes,1908,10
15.33,Aguascalientes,1908,11
14.198,Aguascalientes,1908,12
13.901,Aguascalientes,1909,1
14.471,Aguascalientes,1909,2
17.537,Aguascalientes,1909,3
19.388,Aguascalientes,1909,4
22.127,Aguascalientes,1909,5
22.134,Aguascalientes,1909,6
20.928,Aguascalientes,1909,7
19.868,Aguascalientes,1909,8
18.855,Aguascalientes,1909,9
17.973,Aguascalientes,1909,10
16.401,Aguascalientes,1909,11
12.607,Aguascalientes,1909,12
12.815,Aguascalientes,1910,1
14.099,Aguascalientes,1910,2
16.253,Aguascalientes,1910,3
18.792,Aguascalientes,1910,4
21.197,Aguascalientes,1910,5
21.712,Aguascalientes,1910,6
20.238,Aguascalientes,1910,7
20.19,Aguascalientes,1910,8
19.194,Aguascalientes,1910,9
17.633,Aguascalientes,1910,10
16.007,Aguascalientes,1910,11
13.324,Aguascalientes,1910,12
14.591,Aguascalientes,1911,1
15.616,Aguascalientes,1911,2
17.504,Aguascalientes,1911,3
19.442,Aguascalientes,1911,4
20.397,Aguascalientes,1911,5
22.192,Aguascalientes,1911,6
20.101,Aguascalientes,1911,7
20.439,Aguascalientes,1911,8
20.367,Aguascalientes,1911,9
18.579,Aguascalientes,1911,10
16.276,Aguascalientes,1911,11
13.49,Aguascalientes,1911,12
13.139,Aguascalientes,1912,1
13.169,Aguascalientes,1912,2
16.912,Aguascalientes,1912,3
19.804,Aguascalientes,1912,4
22.108,Aguascalientes,1912,5
20.758,Aguascalientes,1912,6
20.217,Aguascalientes,1912,7
20.118,Aguascalientes,1912,8
19.445,Aguascalientes,1912,9
17.986,Aguascalientes,1912,10
14.311,Aguascalientes,1912,11
13.317,Aguascalientes,1912,12
12.976,Aguascalientes,1913,1
14.073,Aguascalientes,1913,2
16.131,Aguascalientes,1913,3
18.39,Aguascalientes,1913,4
21.049,Aguascalientes,1913,5
20.565,Aguascalientes,1913,6
19.986,Aguascalientes,1913,7
20.013,Aguascalientes,1913,8
19.073,Aguascalientes,1913,9
17.651,Aguascalientes,1913,10
16.298,Aguascalientes,1913,11
13.609,Aguascalientes,1913,12
14.151,Aguascalientes,1914,1
14.703,Aguascalientes,1914,2
15.876,Aguascalientes,1914,3
18.541,Aguascalientes,1914,4
20.992,Aguascalientes,1914,5
21.1,Aguascalientes,1914,6
20.298,Aguascalientes,1914,7
20.08,Aguascalientes,1914,8
19.385,Aguascalientes,1914,9
18.379,Aguascalientes,1914,10
15.91,Aguascalientes,1914,11
13.166,Aguascalientes,1914,12
12.545,Aguascalientes,1915,1
14.802,Aguascalientes,1915,2
14.453,Aguascalientes,1915,3
18.959,Aguascalientes,1915,4
22.182,Aguascalientes,1915,5
22.991,Aguascalientes,1915,6
20.89,Aguascalientes,1915,7
20.167,Aguascalientes,1915,8
19.344,Aguascalientes,1915,9
17.984,Aguascalientes,1915,10
16.242,Aguascalientes,1915,11
14.022,Aguascalientes,1915,12
14.909,Aguascalientes,1916,1
15.549,Aguascalientes,1916,2
17.997,Aguascalientes,1916,3
19.191,Aguascalientes,1916,4
22.126,Aguascalientes,1916,5
23.14,Aguascalientes,1916,6
20.106,Aguascalientes,1916,7
19.058,Aguascalientes,1916,8
18.836,Aguascalientes,1916,9
17.775,Aguascalientes,1916,10
15.029,Aguascalientes,1916,11
13.822,Aguascalientes,1916,12
14.042,Aguascalientes,1917,1
15.284,Aguascalientes,1917,2
16.788,Aguascalientes,1917,3
19.098,Aguascalientes,1917,4
21.296,Aguascalientes,1917,5
22.191,Aguascalientes,1917,6
20.797,Aguascalientes,1917,7
20.348,Aguascalientes,1917,8
19.568,Aguascalientes,1917,9
17.843,Aguascalientes,1917,10
15.571,Aguascalientes,1917,11
13.996,Aguascalientes,1917,12
12.752,Aguascalientes,1918,1
15.414,Aguascalientes,1918,2
17.172,Aguascalientes,1918,3
19.653,Aguascalientes,1918,4
21.559,Aguascalientes,1918,5
21.971,Aguascalientes,1918,6
20.745,Aguascalientes,1918,7
19.746,Aguascalientes,1918,8
19.3,Aguascalientes,1918,9
18.814,Aguascalientes,1918,10
15.553,Aguascalientes,1918,11
13.609,Aguascalientes,1918,12
11.958,Aguascalientes,1919,1
14.388,Aguascalientes,1919,2
16.207,Aguascalientes,1919,3
19.294,Aguascalientes,1919,4
22.188,Aguascalientes,1919,5
21.893,Aguascalientes,1919,6
19.875,Aguascalientes,1919,7
20.628,Aguascalientes,1919,8
19.638,Aguascalientes,1919,9
18.946,Aguascalientes,1919,10
15.924,Aguascalientes,1919,11
13.964,Aguascalientes,1919,12
12.999,Aguascalientes,1920,1
15.889,Aguascalientes,1920,2
16.951,Aguascalientes,1920,3
19.68,Aguascalientes,1920,4
21.519,Aguascalientes,1920,5
21.083,Aguascalientes,1920,6
21.086,Aguascalientes,1920,7
19.979,Aguascalientes,1920,8
20.263,Aguascalientes,1920,9
18.136,Aguascalientes,1920,10
15.722,Aguascalientes,1920,11
13.731,Aguascalientes,1920,12
13.811,Aguascalientes,1921,1
14.116,Aguascalientes,1921,2
17.591,Aguascalientes,1921,3
19.807,Aguascalientes,1921,4
21.783,Aguascalientes,1921,5
22.945,Aguascalientes,1921,6
20.469,Aguascalientes,1921,7
20.63,Aguascalientes,1921,8
20.234,Aguascalientes,1921,9
18.458,Aguascalientes,1921,10
16.169,Aguascalientes,1921,11
14.664,Aguascalientes,1921,12
13.773,Aguascalientes,1922,1
16.581,Aguascalientes,1922,2
17.356,Aguascalientes,1922,3
20.161,Aguascalientes,1922,4
22.846,Aguascalientes,1922,5
21.673,Aguascalientes,1922,6
20.787,Aguascalientes,1922,7
20.665,Aguascalientes,1922,8
19.501,Aguascalientes,1922,9
17.895,Aguascalientes,1922,10
16.364,Aguascalientes,1922,11
14.334,Aguascalientes,1922,12
14.805,Aguascalientes,1923,1
15.124,Aguascalientes,1923,2
16.261,Aguascalientes,1923,3
19.67,Aguascalientes,1923,4
22.437,Aguascalientes,1923,5
22.091,Aguascalientes,1923,6
20.398,Aguascalientes,1923,7
20.288,Aguascalientes,1923,8
19.934,Aguascalientes,1923,9
17.297,Aguascalientes,1923,10
15.543,Aguascalientes,1923,11
13.981,Aguascalientes,1923,12
13.234,Aguascalientes,1924,1
14.127,Aguascalientes,1924,2
16.489,Aguascalientes,1924,3
19.566,Aguascalientes,1924,4
21.472,Aguascalientes,1924,5
21.729,Aguascalientes,1924,6
20.94,Aguascalientes,1924,7
21.047,Aguascalientes,1924,8
19.415,Aguascalientes,1924,9
18.037,Aguascalientes,1924,10
16.149,Aguascalientes,1924,11
13.691,Aguascalientes,1924,12
13.478,Aguascalientes,1925,1
15.818,Aguascalientes,1925,2
17.696,Aguascalientes,1925,3
20.65,Aguascalientes,1925,4
21.864,Aguascalientes,1925,5
21.664,Aguascalientes,1925,6
20.88,Aguascalientes,1925,7
20.34,Aguascalientes,1925,8
19.686,Aguascalientes,1925,9
18.564,Aguascalientes,1925,10
16.011,Aguascalientes,1925,11
11.579,Aguascalientes,1925,12
12.128,Aguascalientes,1926,1
15.15,Aguascalientes,1926,2
17.264,Aguascalientes,1926,3
18.886,Aguascalientes,1926,4
21.013,Aguascalientes,1926,5
22.085,Aguascalientes,1926,6
20.816,Aguascalientes,1926,7
20.478,Aguascalientes,1926,8
20.15,Aguascalientes,1926,9
19.225,Aguascalientes,1926,10
15.458,Aguascalientes,1926,11
14.435,Aguascalientes,1926,12
13.576,Aguascalientes,1927,1
14.971,Aguascalientes,1927,2
17.526,Aguascalientes,1927,3
19.835,Aguascalientes,1927,4
23.229,Aguascalientes,1927,5
21.543,Aguascalientes,1927,6
20.551,Aguascalientes,1927,7
20.462,Aguascalientes,1927,8
19.582,Aguascalientes,1927,9
18.09,Aguascalientes,1927,10
16.054,Aguascalientes,1927,11
13.583,Aguascalientes,1927,12
13.254,Aguascalientes,1928,1
15.166,Aguascalientes,1928,2
17.41,Aguascalientes,1928,3
19.18,Aguascalientes,1928,4
22.049,Aguascalientes,1928,5
23.333,Aguascalientes,1928,6
20.787,Aguascalientes,1928,7
20.297,Aguascalientes,1928,8
19.446,Aguascalientes,1928,9
19.281,Aguascalientes,1928,10
15.691,Aguascalientes,1928,11
13.669,Aguascalientes,1928,12
13.606,Aguascalientes,1929,1
14.969,Aguascalientes,1929,2
16.393,Aguascalientes,1929,3
20.626,Aguascalientes,1929,4
22.202,Aguascalientes,1929,5
22.956,Aguascalientes,1929,6
20.316,Aguascalientes,1929,7
19.845,Aguascalientes,1929,8
20.105,Aguascalientes,1929,9
17.627,Aguascalientes,1929,10
15.473,Aguascalientes,1929,11
13.7,Aguascalientes,1929,12
13.458,Aguascalientes,1930,1
14.899,Aguascalientes,1930,2
17.231,Aguascalientes,1930,3
19.661,Aguascalientes,1930,4
22.692,Aguascalientes,1930,5
21.857,Aguascalientes,1930,6
20.602,Aguascalientes,1930,7
20.618,Aguascalientes,1930,8
21.044,Aguascalientes,1930,9
18.668,Aguascalientes,1930,10
15.087,Aguascalientes,1930,11
13.714,Aguascalientes,1930,12
11.796,Aguascalientes,1931,1
13.771,Aguascalientes,1931,2
15.832,Aguascalientes,1931,3
18.705,Aguascalientes,1931,4
21.483,Aguascalientes,1931,5
22.314,Aguascalientes,1931,6
20.838,Aguascalientes,1931,7
19.97,Aguascalientes,1931,8
20.011,Aguascalientes,1931,9
19.578,Aguascalientes,1931,10
16.503,Aguascalientes,1931,11
13.856,Aguascalientes,1931,12
13.705,Aguascalientes,1932,1
16.076,Aguascalientes,1932,2
15.874,Aguascalientes,1932,3
19.905,Aguascalientes,1932,4
22.864,Aguascalientes,1932,5
23.888,Aguascalientes,1932,6
21.066,Aguascalientes,1932,7
21.063,Aguascalientes,1932,8
19.639,Aguascalientes,1932,9
18.427,Aguascalientes,1932,10
14.533,Aguascalientes,1932,11
13.73,Aguascalientes,1932,12
13.821,Aguascalientes,1933,1
15.177,Aguascalientes,1933,2
17.777,Aguascalientes,1933,3
20.42,Aguascalientes,1933,4
23.237,Aguascalientes,1933,5
22.341,Aguascalientes,1933,6
21.19,Aguascalientes,1933,7
20.247,Aguascalientes,1933,8
19.868,Aguascalientes,1933,9
18.123,Aguascalientes,1933,10
15.505,Aguascalientes,1933,11
14.029,Aguascalientes,1933,12
12.978,Aguascalientes,1934,1
15.029,Aguascalientes,1934,2
15.75,Aguascalientes,1934,3
19.084,Aguascalientes,1934,4
20.736,Aguascalientes,1934,5
22.725,Aguascalientes,1934,6
20.468,Aguascalientes,1934,7
20.089,Aguascalientes,1934,8
20.028,Aguascalientes,1934,9
18.257,Aguascalientes,1934,10
15.954,Aguascalientes,1934,11
15.013,Aguascalientes,1934,12
13.372,Aguascalientes,1935,1
12.42,Aguascalientes,1935,2
17.066,Aguascalientes,1935,3
19.76,Aguascalientes,1935,4
21.981,Aguascalientes,1935,5
21.137,Aguascalientes,1935,6
20.221,Aguascalientes,1935,7
19.919,Aguascalientes,1935,8
19.263,Aguascalientes,1935,9
18.248,Aguascalientes,1935,10
16.214,Aguascalientes,1935,11
13.573,Aguascalientes,1935,12
14.278,Aguascalientes,1936,1
15.206,Aguascalientes,1936,2
17.324,Aguascalientes,1936,3
18.834,Aguascalientes,1936,4
21.656,Aguascalientes,1936,5
23.015,Aguascalientes,1936,6
20.934,Aguascalientes,1936,7
20.319,Aguascalientes,1936,8
19.685,Aguascalientes,1936,9
18.422,Aguascalientes,1936,10
16.627,Aguascalientes,1936,11
14.61,Aguascalientes,1936,12
15.771,Aguascalientes,1937,1
16.418,Aguascalientes,1937,2
17.604,Aguascalientes,1937,3
20.073,Aguascalientes,1937,4
22.363,Aguascalientes,1937,5
22.789,Aguascalientes,1937,6
20.931,Aguascalientes,1937,7
21.036,Aguascalientes,1937,8
20.095,Aguascalientes,1937,9
18.613,Aguascalientes,1937,10
16.328,Aguascalientes,1937,11
14.074,Aguascalientes,1937,12
13.599,Aguascalientes,1938,1
15.778,Aguascalientes,1938,2
18.092,Aguascalientes,1938,3
19.248,Aguascalientes,1938,4
21.978,Aguascalientes,1938,5
21.7,Aguascalientes,1938,6
20.403,Aguascalientes,1938,7
20.629,Aguascalientes,1938,8
19.576,Aguascalientes,1938,9
18.136,Aguascalientes,1938,10
16.338,Aguascalientes,1938,11
13.846,Aguascalientes,1938,12
13.697,Aguascalientes,1939,1
14.953,Aguascalientes,1939,2
17.879,Aguascalientes,1939,3
19.472,Aguascalientes,1939,4
21.801,Aguascalientes,1939,5
21.539,Aguascalientes,1939,6
20.785,Aguascalientes,1939,7
20.292,Aguascalientes,1939,8
